Company ,Car Name,Engine,CC,HP (Horsepower),Speed (km/h),Acceleration (time in seconds to reach 100km/h),Price ($),Fuel Type,Seats,Torque (Nm)
GMC,Yukon AT4,5.3L V8 engine,5327.0,355.0,210.0,7.1,71505.0,Petrol,8,519.0
GMC,Yukon XL AT4,5.3L V8 engine,5327.0,355.0,210.0,7.3,73305.0,Petrol,8,519.0
GMC,Sierra 1500 Elevation,2.7L Turbo engine,2713.0,310.0,180.0,7,52000.0,Petrol,5,569.0
GMC,Sierra 1500 SLT,5.3L V8 engine,5327.0,355.0,180.0,6.8,56000.0,Petrol,5,519.0
GMC,Sierra 2500HD AT4,6.6L V8 engine,6600.0,401.0,170.0,7.5,70000.0,Petrol,5,629.0
GMC,Sierra 3500HD AT4,6.6L V8 engine,6600.0,401.0,170.0,7.7,72000.0,Petrol,5,629.0
GMC,Canyon Elevation,2.5L I4 engine,2488.0,200.0,175.0,8.5,36300.0,Petrol,5,259.0
GMC,Canyon Denali Black Edition,3.6L V6 engine,3564.0,308.0,180.0,6.9,44000.0,Petrol,5,373.0
GMC,Sierra 1500 Denali Ultimate,6.2L V8 engine,6162.0,420.0,200.0,5.8,80000.0,Petrol,5,624.0
GMC,Yukon XL Denali Reserve,6.2L V8 engine,6162.0,420.0,210.0,6,82000.0,Petrol,7,624.0
GMC,Terrain Elevation Edition,1.5L Turbocharged I4 engine,1490.0,170.0,200.0,9.3,28700.0,Petrol,5,275.0
GMC,Acadia Black Edition,3.6L V6 engine,3564.0,310.0,210.0,6.5,45000.0,Petrol,7,366.0
GMC,Sierra Denali CarbonPro,6.2L V8 engine,6162.0,420.0,200.0,5.8,65000.0,Petrol,5,624.0
GMC,Yukon Denali Performance,6.2L V8 engine,6162.0,420.0,210.0,6,76805.0,Petrol,8,624.0
GMC,Sierra 2500HD Denali Black Edition,6.6L V8 engine,6600.0,401.0,170.0,7.5,75000.0,Petrol,5,629.0
GMC,Canyon AT4X,3.6L V6 engine,3564.0,308.0,180.0,6.9,50000.0,Petrol,5,373.0
GMC,Yukon XL SLT,5.3L V8 engine,5327.0,355.0,210.0,7.3,65000.0,Petrol,8,519.0
GMC,Sierra 1500 Pro,4.3L V6 engine,4300.0,285.0,180.0,7.5,37700.0,Petrol,3,413.0
GMC,Sierra 2500HD Pro,6.6L V8 engine,6600.0,401.0,170.0,7.7,60000.0,Petrol,3,629.0
GMC,Sierra 3500HD Pro,6.6L V8 engine,6600.0,401.0,170.0,7.8,62000.0,Petrol,3,629.0
GMC,Terrain SLT,1.5L Turbocharged I4 engine,1490.0,170.0,200.0,9.4,31000.0,Petrol,5,275.0
GMC,Acadia SLE,3.6L V6 engine,3564.0,310.0,210.0,6.6,40000.0,Petrol,7,366.0
GMC,Canyon SLT,2.5L I4 engine,2488.0,200.0,175.0,8.6,38000.0,Petrol,5,259.0
GMC,Yukon XL Elevation,5.3L V8 engine,5327.0,355.0,210.0,7.4,75000.0,Petrol,8,519.0
GMC,Sierra 1500 AT4X,6.2L V8 engine,6162.0,420.0,200.0,5.9,82000.0,Petrol,5,624.0
GMC,Canyon AT4X Edition 1,3.6L V6 engine,3564.0,308.0,180.0,6.8,55000.0,Petrol,5,373.0
GMC,Yukon Denali Ultimate Black,6.2L V8 engine,6162.0,420.0,210.0,6,90000.0,Petrol,8,624.0
GMC,Sierra HD Denali Reserve,6.6L V8 engine,6600.0,401.0,170.0,7.5,85000.0,Petrol,5,629.0
GMC,Acadia Denali Ultimate,3.6L V6 engine,3564.0,310.0,210.0,6.5,60000.0,Petrol,7,366.0
GMC,Terrain All-Terrain Edition,1.5L Turbocharged I4 engine,1490.0,170.0,200.0,9.3,35000.0,Petrol,5,275.0
GMC,Yukon Trailering Edition,5.3L V8 engine,5327.0,355.0,210.0,7.5,78000.0,Petrol,8,519.0
Kia,Rio,1.6L 4-Cylinder,1591.0,120.0,180.0,10.3,17000.0,Petrol,5,151.0
Kia,Rio 5-Door,1.6L 4-Cylinder,1591.0,120.0,180.0,10.3,18000.0,Petrol,5,151.0
Kia,Seltos Nightfall Edition,1.6L Turbocharged 4-Cylinder,1591.0,175.0,210.0,7.5,28000.0,Petrol,5,264.0
Kia,Sorento X-Line,2.5L Turbocharged 4-Cylinder,2500.0,277.0,220.0,7,42000.0,Petrol,7,421.0
Kia,Telluride SX,3.8L V6,3778.0,291.0,240.0,7,50000.0,Petrol,7,355.0
Kia,Forte LXS,2.0L 4-Cylinder,1999.0,147.0,190.0,9.2,19000.0,Petrol,5,179.0
Kia,K5 EX,1.6L Turbocharged 4-Cylinder,1591.0,180.0,220.0,7.8,28500.0,Petrol,5,264.0
Kia,Niro Plug-In Hybrid,1.6L 4-Cylinder Hybrid,1591.0,139.0,180.0,10.5,33000.0,Hybrid,5,265.0
Kia,Soul Turbo,1.6L Turbocharged 4-Cylinder,1591.0,201.0,200.0,6.5,28000.0,Petrol,5,264.0
Kia,Seltos SX,1.6L Turbocharged 4-Cylinder,1591.0,175.0,210.0,7.5,28500.0,Petrol,5,264.0
Kia,Stinger Scorpion Edition,2.5L Turbocharged 4-Cylinder,2500.0,300.0,270.0,5,55000.0,Petrol,5,422.0
Kia,Sorento Hybrid SX Prestige,1.6L Hybrid Turbocharged 4-Cylinder,1591.0,227.0,200.0,7.9,47000.0,Hybrid,7,352.0
Kia,Carnival EX,3.5L V6,3500.0,290.0,220.0,8,42500.0,Petrol,8,355.0
Kia,Telluride Nightfall Edition,3.8L V6,3778.0,291.0,240.0,7,51000.0,Petrol,7,355.0
Kia,Niro Touring,1.6L 4-Cylinder Hybrid,1591.0,139.0,180.0,10.5,33000.0,Hybrid,5,265.0
Kia,Forte GT-Line,1.6L Turbocharged 4-Cylinder,1591.0,201.0,200.0,6.5,25000.0,Petrol,5,264.0
Kia,Seltos EX,2.0L 4-Cylinder,1999.0,146.0,190.0,9,23500.0,Petrol,5,179.0
Kia,Sorento LX,2.5L 4-Cylinder,2500.0,191.0,210.0,8.5,35500.0,Petrol,7,246.0
Kia,Telluride EX,3.8L V6,3778.0,291.0,240.0,7,44000.0,Petrol,7,355.0
Kia,Soul EX,2.0L 4-Cylinder,1999.0,147.0,190.0,9.5,22000.0,Petrol,5,179.0
Kia,Forte FE,2.0L 4-Cylinder,1999.0,147.0,190.0,9.2,18500.0,Petrol,5,179.0
Kia,K5 GT-Line,1.6L Turbocharged 4-Cylinder,1591.0,180.0,220.0,7.8,29000.0,Petrol,5,264.0
Kia,Carnival LXS,3.5L V6,3500.0,290.0,220.0,8,39500.0,Petrol,8,355.0
Kia,Niro EX,1.6L 4-Cylinder Hybrid,1591.0,139.0,180.0,10.5,30000.0,Hybrid,5,265.0
Kia,Stinger GT,3.3L Turbocharged V6,3300.0,365.0,270.0,4.7,51500.0,Petrol,5,510.0
Kia,Sorento SX Prestige,2.5L Hybrid Turbocharged 4-Cylinder,1591.0,227.0,200.0,7.9,48000.0,Hybrid,7,352.0
Kia,Telluride SX Prestige,3.8L V6,3778.0,291.0,240.0,7,52000.0,Petrol,7,355.0
Kia,Niro SX Touring,1.6L 4-Cylinder Hybrid,1591.0,139.0,180.0,10.5,34500.0,Hybrid,5,265.0
Kia,Carnival SX Prestige,3.5L V6,3500.0,290.0,220.0,8,47000.0,Petrol,8,355.0
Kia,Seltos SX Turbo,1.6L Turbocharged 4-Cylinder,1591.0,175.0,210.0,7.5,32000.0,Petrol,5,264.0
Kia,Forte EX Premium,2.0L 4-Cylinder,1999.0,147.0,190.0,9.2,22500.0,Petrol,5,179.0
Kia,Soul EX Designer Edition,2.0L 4-Cylinder,1999.0,147.0,190.0,9.5,23500.0,Petrol,5,179.0
Kia,Rio S,1.6L 4-Cylinder,1591.0,120.0,180.0,10.3,17500.0,Petrol,5,151.0
Kia,Rio 5-Door S,1.6L 4-Cylinder,1591.0,120.0,180.0,10.3,18000.0,Petrol,5,151.0
Kia,Soul S,2.0L 4-Cylinder,1999.0,147.0,190.0,9.5,20500.0,Petrol,5,179.0
Kia,Seltos LX,2.0L 4-Cylinder,1999.0,146.0,190.0,9.2,23000.0,Petrol,5,179.0
Kia,Sorento Hybrid EX,1.6L Hybrid Turbocharged 4-Cylinder,1591.0,227.0,200.0,7.9,47000.0,Hybrid,7,352.0
Kia,Telluride LX,3.8L V6,3778.0,291.0,240.0,7,41500.0,Petrol,7,355.0
Kia,Carnival MPV EX,3.5L V6,3500.0,290.0,220.0,8,43500.0,Petrol,8,355.0
Kia,Forte GT Turbo,1.6L Turbocharged 4-Cylinder,1591.0,201.0,200.0,6.5,25500.0,Petrol,5,264.0
Kia,Soul GT Designer Edition,2.0L 4-Cylinder,1999.0,147.0,190.0,9.5,23000.0,Petrol,5,179.0
Kia,Seltos X-Line Turbo,1.6L Turbocharged 4-Cylinder,1591.0,175.0,210.0,7.5,30000.0,Petrol,5,264.0
Kia,Telluride Limited Edition,3.8L V6,3778.0,291.0,240.0,7,53000.0,Petrol,7,355.0
Kia,Stinger GT-Line,2.5L Turbocharged 4-Cylinder,2500.0,300.0,270.0,5,50000.0,Petrol,5,422.0
Kia,Carnival Special Edition,3.5L V6,3500.0,290.0,220.0,8,45500.0,Petrol,8,355.0
Kia,Niro SX Hybrid,1.6L Hybrid Turbocharged 4-Cylinder,1591.0,139.0,180.0,10.5,36000.0,Hybrid,5,265.0
Kia,Sorento X-Pro Hybrid,1.6L Hybrid Turbocharged 4-Cylinder,1591.0,227.0,200.0,7.8,49000.0,Hybrid,7,352.0
Kia,Forte Limited Edition,2.0L 4-Cylinder,1999.0,147.0,190.0,9.2,22500.0,Petrol,5,179.0
Bugatti,Chiron,8.0L Quad-Turbo W16,7993.0,1500.0,420.0,2.5,3000000.0,Petrol,2,1600.0
Bugatti,Chiron Pur Sport,8.0L Quad-Turbo W16,7993.0,1500.0,350.0,2.3,3300000.0,Petrol,2,1600.0
Bugatti,Chiron Super Sport,8.0L Quad-Turbo W16,7993.0,1600.0,490.0,2.4,3500000.0,Petrol,2,1600.0
Bugatti,Chiron Sport,8.0L Quad-Turbo W16,7993.0,1500.0,420.0,2.4,3300000.0,Petrol,2,1600.0
Bugatti,Chiron Noire,8.0L Quad-Turbo W16,7993.0,1500.0,420.0,2.5,3300000.0,Petrol,2,1600.0
Bugatti,Divo,8.0L Quad-Turbo W16,7993.0,1500.0,380.0,2.4,5800000.0,Petrol,2,1600.0
Bugatti,Centodieci,8.0L Quad-Turbo W16,7993.0,1600.0,380.0,2.4,9000000.0,Petrol,2,1600.0
Bugatti,La Voiture Noire,8.0L Quad-Turbo W16,7993.0,1500.0,420.0,2.5,18000000.0,Petrol,2,1600.0
Bugatti,Bolide,8.0L Quad-Turbo W16,7993.0,1850.0,500.0,2.2,4500000.0,Petrol,2,1600.0
Bugatti,Mistral,8.0L Quad-Turbo W16,7993.0,1600.0,420.0,2.4,5000000.0,Petrol,2,1600.0
Volvo,Volvo FH,13.0L I6 Turbo Diesel,13000.0,540.0,120.0,15,120000.0,Diesel,2,2600.0
Volvo,Volvo FH16,16.1L I6 Turbo Diesel,16100.0,750.0,120.0,14.5,160000.0,Diesel,2,3500.0
Volvo,Volvo FM,12.8L I6 Turbo Diesel,12800.0,460.0,110.0,16,100000.0,Diesel,2,2200.0
Volvo,Volvo FMX,13.0L I6 Turbo Diesel,13000.0,500.0,110.0,16.5,110000.0,Diesel,2,2500.0
Volvo,Volvo VNL,12.8L I6 Turbo Diesel,12800.0,500.0,120.0,15,125000.0,Diesel,2,2400.0
Volvo,Volvo VNR,12.8L I6 Turbo Diesel,12800.0,400.0,110.0,17,95000.0,Diesel,2,1800.0
Volvo,Volvo VHD,12.8L I6 Turbo Diesel,12800.0,500.0,100.0,18,120000.0,Diesel,2,2500.0
Volvo,Volvo FE,7.7L I6 Turbo Diesel,7700.0,280.0,90.0,20,85000.0,Diesel,2,1200.0
Volvo,Volvo FL,5.1L I4 Turbo Diesel,5100.0,180.0,80.0,22,75000.0,Diesel,2,800.0
Acura,TLX 2.4L,Inline-4,2400.0,206.0,210.0,6,35000.0,Petrol,5,247.0
Acura,MDX Hybrid,V6 Hybrid,3500.0,321.0,190.0,6,55000.0,Hybrid,7,335.0
Acura,RDX Hybrid,Inline-4 Hybrid,1500.0,247.0,210.0,6.6,50000.0,Hybrid,5,400.0
Acura,ILX Technology Package,Inline-4,2400.0,201.0,200.0,6.6,30000.0,Petrol,5,180.0
Acura,NSX GT3 (Track Version),Twin-Turbo V6 Hybrid,3493.0,500.0,300.0,3,150000.0,Hybrid,2,600.0
Acura,RDX Turbo AWD,Inline-4 Turbocharged,1500.0,272.0,210.0,6.6,45000.0,Petrol,5,400.0
Acura,TLX 3.5L V6,V6,3500.0,290.0,250.0,5.7,50000.0,Petrol,5,362.0
Acura,ILX Special Edition,Inline-4,2400.0,201.0,200.0,6.6,30000.0,Petrol,5,180.0
Acura,MDX SH-AWD w/Technology Package,V6,3500.0,290.0,190.0,6,55000.0,Petrol,7,362.0
Acura,NSX 3.5L Hybrid Coupe,Twin-Turbo V6 Hybrid,3493.0,537.0,307.0,2.9,157000.0,Hybrid,2,666.0
Acura,MDX Elite,V6,3500.0,290.0,190.0,6,58000.0,Petrol,7,362.0
Acura,TLX V6 Advance,V6,3500.0,290.0,250.0,5.7,46000.0,Petrol,5,362.0
Acura,NSX Carbon Edition,Twin-Turbo V6 Hybrid,3493.0,537.0,307.0,2.9,157000.0,Hybrid,2,666.0
Acura,RDX Turbo SH-AWD,Turbocharged I4,1500.0,272.0,210.0,6.6,42000.0,Petrol,5,400.0
Acura,ILX Technology Plus,Inline-4,2400.0,201.0,200.0,6.6,28000.0,Petrol,5,180.0
Acura,TLX Type S PMC Edition,Turbocharged V6,3000.0,355.0,250.0,5.1,54000.0,Petrol,5,480.0
Acura,MDX Sport Hybrid,V6 Hybrid,3500.0,321.0,190.0,6,52000.0,Hybrid,7,335.0
Peugeot,208,Inline-4,1199.0,82.0,180.0,10.5,22000.0,Petrol,5,160.0
Peugeot,2008,Inline-4,1199.0,100.0,190.0,9,25000.0,Petrol,5,205.0
Peugeot,301,Inline-4,1598.0,115.0,185.0,10,23500.0,Petrol,5,150.0
Peugeot,308,Inline-4,1598.0,130.0,200.0,8,28000.0,Petrol,5,230.0
Peugeot,3008,Inline-4,1598.0,180.0,210.0,7.5,32000.0,Petrol,5,400.0
Peugeot,5008,Inline-4,1998.0,165.0,200.0,9.5,35000.0,Diesel,7,400.0
Peugeot,508,Inline-4,1998.0,180.0,235.0,8,35500.0,Petrol,5,300.0
Peugeot,Partner,Diesel I4,1560.0,75.0,160.0,12,22500.0,Diesel,5,200.0
Peugeot,Expert,Diesel I4,1997.0,120.0,180.0,10,30000.0,Diesel,3,300.0
Peugeot,Boxer,Diesel I4,2200.0,140.0,160.0,11,32000.0,Diesel,3,340.0
Peugeot,208 GTI,Inline-4,1598.0,208.0,230.0,6.5,28000.0,Petrol,5,300.0
Peugeot,308 GTI,Inline-4,1598.0,270.0,250.0,6,35000.0,Petrol,5,330.0
Peugeot,308 Allure,Inline-4,1199.0,130.0,205.0,9.3,25000.0,Petrol,5,230.0
Peugeot,2008 Allure,Inline-4,1199.0,130.0,200.0,9.7,27000.0,Petrol,5,230.0
Peugeot,3008 Allure,Inline-4,1499.0,180.0,210.0,8,30000.0,Petrol,5,250.0
Peugeot,5008 Allure,Inline-4,1499.0,180.0,200.0,8.5,33000.0,Petrol,7,250.0
Peugeot,508 Allure,Inline-4,1499.0,180.0,225.0,8,35000.0,Petrol,5,250.0
Peugeot,3008 GT,Inline-4,1598.0,200.0,220.0,7.5,35000.0,Petrol,5,280.0
Peugeot,508 GT,Inline-4,1598.0,225.0,235.0,6.8,40000.0,Petrol,5,300.0
Peugeot,208 Allure Premium,Inline-4,1199.0,130.0,200.0,9.5,28000.0,Petrol,5,230.0
Peugeot,Partner Tepee,Inline-4,1560.0,100.0,170.0,12,25000.0,Diesel,5,260.0
Peugeot,Expert L2H1,Inline-4,1997.0,120.0,160.0,13,30000.0,Diesel,3,320.0
Peugeot,Boxer L2H2,Inline-4,2200.0,130.0,140.0,14,35000.0,Diesel,3,350.0
Peugeot,2008 Active,Inline-4,1199.0,100.0,190.0,11.2,22000.0,Petrol,5,205.0
Peugeot,3008 Active,Inline-4,1499.0,130.0,200.0,10,30000.0,Petrol,5,240.0
Peugeot,5008 Active,Inline-4,1499.0,130.0,190.0,10.5,33000.0,Petrol,7,240.0
Peugeot,3008 Allure Premium,Inline-4,1499.0,130.0,200.0,9.8,32000.0,Petrol,5,240.0
Peugeot,5008 Allure Premium,Inline-4,1499.0,130.0,190.0,10.2,35000.0,Petrol,7,240.0
Peugeot,3008 GT Line,Inline-4,1598.0,180.0,210.0,8.5,35000.0,Petrol,5,250.0
Peugeot,5008 GT Line,Inline-4,1598.0,180.0,200.0,9,38000.0,Petrol,7,250.0
Peugeot,2008 GT,Inline-4,1199.0,130.0,200.0,9.3,25000.0,Petrol,5,230.0
Peugeot,5008 GT,Inline-4,1598.0,180.0,210.0,8.2,40000.0,Petrol,7,250.0
Peugeot,508 SW (Station Wagon),Inline-4,1598.0,180.0,220.0,8.4,35000.0,Petrol,5,300.0
Peugeot,508 Saloon,Inline-4,1598.0,180.0,210.0,8.6,37000.0,Petrol,5,300.0
Peugeot,308 Saloon,Inline-4,1199.0,130.0,200.0,9,28000.0,Petrol,5,230.0
Peugeot,301 Sedan,Inline-4,1199.0,82.0,180.0,12,20000.0,Petrol,5,115.0
Peugeot,208 Sedan,Inline-4,1199.0,100.0,190.0,11.2,22000.0,Petrol,5,205.0
Ford,Mustang,5.0L V8,5000.0,450.0,250.0,4.3,55000.0,Petrol,4,530.0
Ford,GT,3.5L Twin-Turbo V6,3500.0,660.0,348.0,3,500000.0,Petrol,2,746.0
Ford,Focus ST,2.3L Turbo Inline-4,2300.0,280.0,250.0,5.7,30000.0,Petrol,5,420.0
Ford,Fiesta ST,1.5L Turbo Inline-3,1500.0,200.0,230.0,6.5,23000.0,Petrol,5,290.0
Ford,Bronco Raptor,3.0L Twin-Turbo V6,3000.0,400.0,220.0,5.5,70000.0,Petrol,4,583.0
Ford,Ranger Raptor,2.7L Twin-Turbo V6,2700.0,392.0,200.0,6,45000.0,Petrol,5,583.0
Ford,F-150 Raptor,3.5L Twin-Turbo V6,3500.0,450.0,200.0,5,70000.0,Petrol,5,691.0
Ford,Puma,Turbocharged Inline-3,1000.0,123.0,191.0,9.6,28000.0,Petrol,5,200.0
Ford,Territory,Turbocharged Inline-4,1500.0,140.0,180.0,11,32000.0,Petrol,5,225.0
Ford,Everest,Turbocharged Inline-4,2000.0,210.0,190.0,10.5,52000.0,Diesel,7,500.0
Ford,Flex,Naturally Aspirated V6,3500.0,287.0,200.0,7.9,31000.0,Petrol,7,345.0
Ford,Transit,EcoBlue Turbo Diesel,2000.0,170.0,160.0,12,43455.0,Diesel,215,405.0
Ford,Transit Connect,Inline-4 Gasoline Engine,2000.0,162.0,175.0,10.5,29365.0,Petrol,27,200.0
Ford,F-450 Super Duty,Turbocharged V8 Diesel,6700.0,475.0,165.0,8.5,61625.0,Diesel,26,1424.0
Ford,F-550 Super Duty,Turbocharged V8 Diesel,6700.0,475.0,165.0,8.8,64540.0,Diesel,26,1424.0
Ford,Mustang Shelby GT500,Supercharged V8,5200.0,760.0,290.0,3.5,79420.0,Petrol,2,847.0
Ford,Mustang Shelby GT350,Naturally Aspirated V8,5200.0,526.0,280.0,4,59140.0,Petrol,2,582.0
Ford,F-150 Platinum,Turbocharged V6,3500.0,400.0,180.0,6.5,64695.0,Petrol,5,678.0
Ford,F-150 Limited,Turbocharged V6,3500.0,450.0,190.0,6.1,84910.0,Petrol,5,678.0
Ford,Explorer Platinum,Turbocharged V6,3000.0,400.0,230.0,6,56505.0,Petrol,7,563.0
Ford,Expedition King Ranch,Turbocharged V6,3500.0,440.0,210.0,6.8,79560.0,Petrol,78,691.0
Ford,Transit Custom,EcoBlue Turbo Diesel,2000.0,130.0,160.0,12.5,35000.0,Diesel,29,385.0
Ford,E-Series Cutaway,V8 Gasoline Engine,7300.0,350.0,140.0,13,36000.0,Petrol,2,569.0
Ford,Transit Chassis Cab,EcoBlue Turbo Diesel,2000.0,170.0,160.0,11.5,37000.0,Diesel,2,405.0
Ford,Mustang (2024),V8 Gasoline Engine,5000.0,450.0,250.0,4.5,60000.0,Petrol,4,570.0
Ford,Ranger (2024),I4 Turbo Diesel,2000.0,210.0,180.0,8,40000.0,Diesel,5,500.0
Ford,Bronco (2024),V6 EcoBoost,2700.0,310.0,200.0,6.7,45000.0,Petrol,5,542.0
Ford,Explorer (2024),V6 Turbocharged,3000.0,400.0,230.0,5.9,55000.0,Petrol,7,563.0
